"","x"
"117",4.17062262558823
"118",-7.28334556768797
"119",0.897851733874216
"120",6.53656644967429
"121",1.02475267796118
"122",-5.21107603575783
"123",-3.11014003911523
"124",3.53719124179917
"125",0.345607761504268
"126",-1.15260975828393
"127",-1.20225411103328
"128",2.80039311719217
"129",2.26040199084793
"130",-8.72352006560817
"131",2.68635626500463
"132",6.559020151169
"133",-1.32712271797387
"134",-5.90602929734736
"135",-2.71937967366995
"136",6.12090120905184
"137",0.256461032450996
"138",-1.44702509748014
"139",-0.369316453031163
"140",2.89329086793028
"141",3.33054356683041
"142",-9.8326069513417
"143",0.0713787065832858
"144",6.57667453445115
"145",-0.100758297034592
"146",-6.89324102799935
"147",-3.19826202116935
"148",6.26116533957544
"149",0.980360341428442
"150",-1.60060444908004
"151",-1.70852467927612
"152",3.77008565850619
"153",4.07350559522531
"154",-10.5767322413059
"155",0.8341161026322
"156",5.23033201871357
"157",-0.99458988041266
"158",-6.52654820884957
"159",-2.44957040214785
"160",6.28852367064597
"161",0.589517268567836
"162",-0.031471162909392
"163",-2.91683685445038
"164",3.45910030039942
"165",5.92971225893325
"166",-10.9369345394913
"167",1.93189173629461
"168",6.62287588656251
"169",-1.38165649999337
"170",-8.24595844304884
"171",-2.34869831514396
"172",6.39875066937967
"173",0.0318522686802325
"174",-0.850621628647423
"175",-2.90306271604872
"176",4.33859802032926
"177",6.90335756313636
"178",-11.0794194790367
"179",2.33659103725162
"180",7.90571584794438
"181",-2.62188073131751
"182",-8.93739500697102
"183",-0.896320351434
"184",6.13078038024044
"185",-1.34704990765771
"186",1.1686200221674
"187",-2.21095660543328
"188",2.87483873639543
"189",4.24682923108715
"190",-11.7214530508568
"191",5.77945339139932
"192",10.274958567002
"193",-4.44096706775059
"194",-9.07829853251444
"195",0.579032795945101
"196",5.5750045583307
"197",-0.997961108130909
"198",1.68846307454632
"199",-5.09892063267539
"200",2.09210311426419
"201",7.82007872669381
"202",-11.8032571236512
"203",3.21295376169047
"204",10.3967170281614
"205",-2.28422483723095
"206",-9.21697409798131
"207",1.06147626488222
"208",4.58513206181065
"209",-4.09255465050193
"210",4.64764116665839
"211",-2.67365399909485
"212",-1.8825270839586
"213",6.62663664818073
"214",-8.30406052459266
"215",4.05285128498868
"216",5.51650191277791
"217",-1.63600218722242
"218",-5.13323407567087
"219",-0.605864874024094
"220",1.27927599600058
"221",-2.94740650450589
"222",6.93209012980988
"223",-3.78382030952627
"224",-4.75096978444127
"225",8.26356104605608
"226",-5.61641257512457
"227",4.13976846102162
"228",3.47133216049547
"229",-1.79657071190947
"230",-5.35761413599477
"231",0.179679301980745
"232",0.283695195183714
"233",-4.28156841275123
"234",6.56069498858738
"235",-1.60385243639943
"236",-3.23976757598579
"237",6.6378001706059
"238",-6.90063761364435
"239",5.10267953124801
"240",3.04898606715821
"241",-0.600557261834927
"242",-6.36970703508617
"243",-1.52302555921926
"244",0.987638405584881
"245",-1.93613118079329
"246",6.45080991126266
"247",-2.34633672989721
"248",-2.57162832888529
"249",7.64320598644818
"250",-7.02078295610095
"251",4.27598320072947
"252",3.56028394401966
"253",0.521056873130521
"254",-4.67112052139265
"255",-1.61892220570241
"256",-0.951233923697969
"257",-2.49092037329294
"258",8.42780103870758
"259",-1.21349394320524
"260",-3.67387235184647
"261",6.5082415356678
"262",-5.77111178517693
"263",3.67238502096692
"264",2.5058436530132
"265",0.50007325516891
"266",-5.14348123327348
"267",-0.881436579763488
"268",-0.722447333441161
"269",-3.97024877068706
"270",7.60479587735923
"271",-0.371393187444178
"272",-3.89362557241807
"273",5.94203583929125
"274",-7.03173519947905
"275",3.90260257687457
"276",1.86608084799749
"277",0.510778002639606
"278",-5.64461574928921
"279",-0.481100545063366
"280",-2.04764925220472
"281",-4.65583833739728
"282",9.07094057630422
"283",1.44401001734764
"284",-4.56510041636242
"285",4.39878968412313
"286",-6.96525806258598
"287",5.32693514489147
"288",3.26845452013812
"289",-1.45877371964714
"290",-7.61046565176936
"291",1.17741441066597
"292",-0.758581866565831
"293",-7.27195790789495
"294",7.55456928827418
"295",2.05673194320885
"296",-4.15670722032117
"297",3.00269205253102
"298",-8.20837613642873
"299",4.37079811769588
"300",3.49776193953262
"301",-0.796250837461157
"302",-7.00738218051791
"303",0.114848915752898
"304",0.144119239320037
"305",-6.0060436550746
"306",6.61672321381949
"307",1.21870597437731
"308",-3.74891536943968
"309",4.56229432206314
"310",-9.91644915570606
"311",2.78528649811703
"312",6.03336250658547
"313",0.788127683222829
"314",-7.77858638000165
"315",-0.582563252360359
"316",2.66849471964858
"317",-6.53595922599112
"318",4.65229308891106
"319",3.142975037898
"320",-0.880410845901983
"321",3.63191169488808
"322",-11.7101806813476
"323",3.25818180596237
"324",9.30647092809181
"325",0.0801158560804985
"326",-8.08031877919931
"327",0.194558328707746
"328",2.40006720798607
"329",-9.0739191227464
"330",5.40765242875095
"331",4.73583103328163
"332",-2.39490341882383
"333",0.571747167484513
"334",-9.2484905508606
"335",5.69899715070584
"336",6.52385028164296
"337",-0.492536028138797
"338",-6.15000304906091
"339",-0.220532015215019
"340",1.35744420595202
"341",-8.91583773012248
"342",6.36009081005894
"343",3.96968793741007
"344",-0.470122845565854
"345",0.952177203907676
"346",-10.6868687553076
"347",6.82350931705631
"348",6.35163296234194
"349",-0.388129041349373
"350",-5.25076457841637
"351",0.311599145986829
"352",0.144018336591312
"353",-7.3742124536168
"354",6.77507461067423
"355",2.78496897080885
"356",-0.703396304076527
"357",3.87123787164969
"358",-11.4932772130339
"359",4.8004676894053
"360",8.38782433339333
"361",-1.32008589537457
"362",-5.56628242044183
"363",1.53076660484812
"364",-1.02280336801535
"365",-8.71132827559509
"366",4.99341838730747
"367",4.64078872740906
"368",0.713783130986595
"369",2.34278290437593
"370",-11.6650945511355
"371",4.51247090908989
"372",10.0805303629259
"373",-1.13636050700549
"374",-7.40919401767647
"375",0.868128777715539
"376",-0.865795879544724
"377",-9.23888642093891
"378",5.07704843962463
"379",4.20672475976887
"380",0.695458060821586
"381",2.75363522950512
"382",-7.95998692078909
"383",4.09899224793014
"384",7.64096094372878
"385",-0.833296503922533
"386",-4.23733916225285
"387",0.854851959199671
"388",-2.95984047730361
"389",-8.59932574938301
"390",4.62603185453051
"391",3.61122247210946
"392",0.796425247941052
"393",2.43250376517009
"394",-8.02976485240078
"395",4.96641826620133
"396",7.2079068965098
"397",-2.02466094446228
"398",-3.68601114039678
"399",0.00980539999719754
"400",-4.08064493609211
"401",-8.13812567047694
"402",4.29833281279639
"403",3.81103310518433
"404",2.68722192894214
"405",2.26930578056181
"406",-8.75464229380044
"407",5.0003081139325
"408",8.67201372141191
"409",-2.75110917534352
"410",-7.19319173950534
"411",0.848373872532724
"412",0.0379754116087199
"413",-10.8646073819347
"414",0.431132761650746
"415",7.65244232326312
"416",5.33194254812449
"417",-0.0912166940234389
"418",-8.68140410598702
"419",7.0345445495897
"420",8.32113584473251
"421",-4.37578467147947
"422",-5.29752080706873
"423",3.44597932362078
"424",0.0501855302771461
"425",-12.4225336178176
"426",0.899972615768969
"427",10.2681885710184
"428",3.70265726507773
"429",-1.49554169056123
"430",-6.9337919611011
"431",7.21506188088941
"432",8.13113589167554
"433",-6.25797548732472
"434",-5.53670115232083
"435",6.57615568237044
"436",-1.04019391915418
"437",-12.4940211012866
"438",-0.262085916071281
"439",11.2067164445496
"440",4.11081894009702
"441",-1.55348642395092
"442",-7.2876375424777
"443",8.10327333076529
"444",8.27404413560738
"445",-8.5106215984834
"446",-3.94729747883693
"447",7.8989730070303
"448",-1.87030577884156
"449",-13.4499995458768
"450",1.28069799485932
"451",11.8296688082366
"452",1.92847464412164
"453",-1.61693815987679
"454",-3.97912851267633
"455",6.90876490192809
"456",7.09962252319038
"457",-8.03054327139418
"458",-1.7278790274903
"459",7.61007216566534
"460",-3.78450716851416
"461",-13.2268884604932
"462",3.24777819807663
"463",11.8501978290359
"464",1.61045926306487
"465",0.349897398178281
"466",-4.77360196770816
"467",7.30495489540207
"468",8.46751917251543
"469",-9.06099831357558
"470",-1.29975301288769
"471",6.78232164235761
"472",-5.61016871925154
"473",-13.5061163132818
"474",5.31398586234613
"475",12.290298767031
"476",0.721297197986844
"477",0.224875722877545
"478",-3.05202899408676
"479",8.52171621332614
"480",6.94749464754824
"481",-10.2326555411903
"482",-0.107747337506019
"483",5.69054992479548
"484",-4.83043169738028
"485",-13.962561449466
"486",5.03975798126523
"487",12.6643890662095
"488",0.924081643907607
"489",0.655756833856775
"490",-2.94879799361471
"491",9.91815405665002
"492",5.80466453449266
"493",-10.7966827373162
"494",0.307317787757538
"495",6.09977483323218
"496",-3.88660302165153
"497",-13.0529719080628
"498",5.27425067866509
"499",12.5599193254213
"500",1.62498595628839
